6 1611769576563 20939_2 44.65576538616814,44.65576538617563,44.65576538618365,44.655765386192215,44.65576538620132 10.934962003784467,10.934962003786495,10.93496200378867,10.934962003790991,10.934962003793457 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_3 44.656028413517895,44.65602841350571,44.65602841349264,44.656028413478694,44.65602841346387 10.93519085371078,10.935190853714253,10.935190853717975,10.935190853721947,10.935190853726168 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_4 44.65603633073888,44.656036330739454,44.656036330740065,44.65603633074072,44.656036330741415 10.935362814389489,10.935362814393647,10.935362814398108,10.935362814402867,10.935362814407924 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_5 44.655497080646,44.65549708064789,44.65549708064991,44.65549708065207,44.65549708065436 10.93440547582816,10.934408224894899,10.934411171030733,10.934414314235669,10.934417654509703 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_6 44.655655427000816,44.65565543204902,44.65565544005742,44.655655451026014,44.65565546495479 10.935074486239577,10.9350744788384,10.935074467087775,10.935074450987702,10.935074430538183 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_7 44.65491296631824,44.65491296632357,44.654912966329285,44.65491296633539,44.65491296634187 10.934223736509677,10.934223736508809,10.934223736507878,10.934223736506885,10.93422373650583 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_8 44.65571084536034,44.655710845353724,44.65571084534664,44.655710845339065,44.65571084533102 10.934844346476394,10.934844346476517,10.934844346476648,10.93484434647679,10.93484434647694 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_9 44.656489371169535,44.656489371172064,44.65648937117477,44.65648937117766,44.65648937118073 10.936005404284566,10.936005404283037,10.936005404281396,10.936005404279646,10.936005404277784 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_10 44.656430374137734,44.65614328908742,44.65583542148025,44.65550677131622,44.65515733859533 10.935812050654876,10.935516687422524,10.935199942362171,10.934861815473818,10.934502306757464 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_11 44.6565720620822,44.656572062111515,44.656572062142935,44.65657206217647,44.65657206221212 10.935896797545286,10.935896797547992,10.935896797550894,10.93589679755399,10.935896797557282 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_12 44.655597367434964,44.655597372472876,44.65559738047023,44.65559739142704,44.655597405343286 10.935022771844706,10.935022771847732,10.935022771850974,10.935022771854436,10.935022771858115 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_13 44.655892123103015,44.65579199596785,44.655684630928626,44.655570027985334,44.655448187137985 10.935311570458548,10.935202249148615,10.935085025314033,10.934959898954803,10.934826870070928 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_14 44.655519072917755,44.65551907293381,44.655519072951016,44.655519072969376,44.6555190729889 10.934380181942466,10.934380181945173,10.934380181948077,10.934380181951173,10.934380181954467 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_15 44.65540209935838,44.65541086958087,44.655420255542275,44.6554302572426,44.655440874681844 10.934357675171842,10.93435933989153,10.93436111999217,10.934363015473759,10.934365026336298 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_16 44.65651576187475,44.656515761879895,44.656515761885416,44.656515761891306,44.65651576189757 10.93607134409746,10.93607134409967,10.93607134410204,10.936071344104567,10.936071344107257 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_17 44.65606360113508,44.6560636011363,44.65606360113762,44.656063601139024,44.65606360114052 10.935400309574838,10.935400309578945,10.935400309583349,10.935400309588049,10.935400309593044 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_18 44.65610099010811,44.65609993000223,44.656098794017886,44.65609758215506,44.65609629441377 10.935275537952782,10.935277096044603,10.93527876565889,10.935280546795639,10.935282439454856 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_19 44.65661106004071,44.65668420660572,44.65676258873199,44.65684620641953,44.65693505966832 10.935769957037099,10.93583539680532,10.935905520510712,10.935980328153272,10.936059819733002 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_20 44.65656238546814,44.65656238547808,44.65656238548873,44.656562385500095,44.65656238551218 10.935909726920185,10.935909726923455,10.93590972692696,10.935909726930701,10.935909726934677 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_21 44.656394364651426,44.65639436466801,44.65639436468579,44.65639436470476,44.65639436472493 10.935852837671183,10.935852837672371,10.935852837673645,10.935852837675005,10.93585283767645 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_22 44.65590965534716,44.65590965534723,44.65590965534731,44.65590965534739,44.65590965534748 10.935352470884936,10.935352470884418,10.935352470883862,10.935352470883267,10.935352470882636 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_23 44.65662836222294,44.65662836222093,44.65662836221877,44.65662836221646,44.65662836221401 10.935823100110836,10.935823100112588,10.935823100114463,10.935823100116465,10.935823100118593 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_24 44.65531806029676,44.655309832285,44.65530102020676,44.65529162406204,44.65528164385084 10.9343498417932,10.934347737250175,10.934345483756964,10.934343081313566,10.93434052991998 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_25 44.65524988490938,44.65525280025747,44.65525592200288,44.6552592501456,44.655262784685625 10.934349632482975,10.934349676292323,10.93434972198278,10.93434976955435,10.934349819007032 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_26 44.65571084538003,44.65571084539453,44.65571084541008,44.655710845426675,44.65571084544431 10.93503699415826,10.935036994162965,10.93503699416801,10.935036994173394,10.935036994179116 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_27 44.65528494382166,44.655207716022545,44.65512497878466,44.655036732108016,44.65494297599261 10.934435876327273,10.934418017702484,10.934398883710243,10.934378474350549,10.934356789623399 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
6 1611769576563 20939_28 44.65551291505898,44.65551291503565,44.655512914998255,44.65551291494679,44.655512914881264 10.934380181938973,10.934380181937778,10.93438018193588,10.93438018193328,10.934380181929976 1611769577563,1611769578563,1611769579563,1611769580563,1611769581563
7 1611769576645 20939_0 44.6561586076852,44.65615860769143,44.65615860769811,44.65615860770523,44.656158607712804 10.93535117794504,10.935351177942426,10.935351177939625,10.935351177936635,10.935351177933459 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_1 44.65523700814422,44.65525305062533,44.65527025165797,44.65528861124214,44.65530812937784 10.934330667317964,10.934345712712481,10.934361834725856,10.934379033358086,10.93439730860917 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_2 44.655765386166145,44.65576538617164,44.65576538617753,44.65576538618381,44.65576538619049 10.934962003782404,10.934962003782557,10.934962003782722,10.934962003782898,10.934962003783085 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_4 44.65603633073006,44.65603633072288,44.65603633071518,44.65603633070697,44.656036330698235 10.93536281438774,10.935362814390235,10.935362814392908,10.93536281439576,10.93536281439879 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_5 44.655497080636636,44.65549708063024,44.655497080623384,44.655497080616065,44.65549708060829 10.934403855105058,10.934405149793175,10.934406536634038,10.934408015627644,10.934409586773995 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_6 44.65565542712954,44.65565543227995,44.655655440380514,44.65565545143123,44.65565546543211 10.935074486045828,10.93507447848986,10.935074466598856,10.935074450372813,10.935074429811735 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_7 44.65491296631394,44.65491296631532,44.65491296631681,44.65491296631839,44.654912966320076 10.934223736507748,10.934223736505215,10.934223736502501,10.934223736499604,10.934223736496525 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_8 44.65568267481516,44.655659858768495,44.65563541385177,44.65560934006497,44.6555816374081 10.934822426675204,10.934804673271334,10.934785652426676,10.934765364141231,10.934743808414998 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_9 44.65648937116206,44.656489371157946,44.65648937115354,44.65648937114884,44.65648937114384 10.936005404283245,10.936005404280603,10.936005404277774,10.936005404274752,10.936005404271544 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_10 44.656467729215066,44.65622762772227,44.65597021955882,44.655695504724726,44.65540348321998 10.935850482884314,10.935603458000429,10.935338627403402,10.935055991093229,10.934755549069912 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_11 44.65657206206474,44.6565720620778,44.65657206209179,44.65657206210672,44.65657206212258 10.935896797543318,10.93589679754421,10.935896797545167,10.935896797546189,10.935896797547272 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_12 44.65559736755578,44.65559737268927,44.6555973807717,44.655597391803084,44.65559740578341 10.93502277184319,10.93502277184479,10.935022771846505,10.935022771848335,10.935022771850278 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_13 44.65591183508195,44.65583350886394,44.65574954351179,44.655659939025504,44.655564695405076 10.93533309248924,10.935247573965158,10.935155898493367,10.935058066073863,10.934954076706648 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_14 44.655519072903026,44.65551907290564,44.65551907290844,44.655519072911424,44.6555190729146 10.934380181937673,10.934380181936087,10.934380181934388,10.934380181932577,10.93438018193065 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_15 44.655398664591665,44.655404139704864,44.65540999170984,44.65541622060658,44.65542282639511 10.934356616055785,10.93435732538843,10.934358081220129,10.934358883550885,10.934359732380697 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_16 44.65651576186697,44.65651576186513,44.65651576186316,44.65651576186106,44.65651576185882 10.936071344093524,10.936071344092207,10.936071344090797,10.936071344089292,10.936071344087692 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_17 44.656063601122696,44.65606360111301,44.65606360110263,44.65606360109156,44.656063601079794 10.935400309571973,10.935400309573435,10.935400309575,10.935400309576671,10.935400309578448 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_18 44.656101680281076,44.65610124103411,44.65610077067688,44.65610026920937,44.656099736631596 10.935274523556243,10.935275169127912,10.935275860423067,10.935276597441709,10.93527738018384 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_19 44.65656343802334,44.6565937452748,44.65662619907842,44.656660799434206,44.65669754634215 10.935727352523614,10.93575446657209,10.93578350100979,10.935814455836718,10.935847331052873 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_20 44.65656238545522,44.65656238545348,44.65656238545163,44.65656238544965,44.65656238544754 10.935909726916027,10.935909726915538,10.935909726915016,10.93590972691446,10.935909726913868 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_21 44.65639436464049,44.65639436464694,44.65639436465385,44.65639436466123,44.65639436466907 10.935852837671197,10.935852837672359,10.935852837673602,10.93585283767493,10.935852837676341 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_22 44.65590965533652,44.65590965532726,44.65590965531732,44.65590965530672,44.65590965529546 10.935352470884267,10.93535247088318,10.935352470882012,10.935352470880769,10.935352470879447 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_23 44.65662836220963,44.656628362196,44.656628362181394,44.656628362165804,44.65662836214924 10.935823100108498,10.93582310010814,10.935823100107754,10.935823100107344,10.935823100106907 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_24 44.655319896562624,44.655313636544896,44.65530693637778,44.65529979606126,44.65529221559534 10.93434985318094,10.934347880877443,10.934345769936499,10.934343520358103,10.934341132142258 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_25 44.65524819215904,44.65524956610203,44.65525103519095,44.65525259942581,44.65525425880661 10.934348802492408,10.934348171373239,10.93434749394006,10.934346770192873,10.934346000131676 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_26 44.65571084536058,44.65571084535755,44.65571084535429,44.655710845350825,44.655710845347144 10.935036994154316,10.935036994155409,10.93503699415658,10.935036994157828,10.935036994159155 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_27 44.65529219470264,44.65522534885157,44.65515376699659,44.6550774491377,44.6549963952749 10.934442041049607,10.934430217992299,10.934417557921421,10.934404060836973,10.934389726738955 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_28 44.65551291509,44.65551291514206,44.655512915224804,44.65551291533824,44.65551291548236 10.934380181937454,10.934380181932632,10.934380181924972,10.934380181914475,10.934380181901142 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
7 1611769576645 20939_29 44.65574163450733,44.65574163446586,44.65574163439927,44.65574163430756,44.655741634190726 10.934955539089769,10.934955539076435,10.93495553905504,10.934955539025585,10.934955538988069 1611769577645,1611769578645,1611769579645,1611769580645,1611769581645
8 1611769576726 20939_0 44.65615860767688,44.656158607675835,44.65615860767472,44.65615860767353,44.65615860767227 10.935351177945892,10.935351177944082,10.935351177942142,10.935351177940072,10.935351177937873 1611769577726,1611769578726,1611769579726,1611769580726,1611769581726
